"basisOfRecord","organismID","eventDate","occurrenceID","decimalLatitude","decimalLongitude","geodeticDatum","scientificName","scientificNameId","eventID","kingdom","taxonRank","coordinateUncertaintyInMeters"
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-03T15:25:12Z","2020-02-03T15:25:12Z_0_Species",41.3634,-70.2706,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3060
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-03T15:45:30Z","2020-02-03T15:45:30Z_0_Species",41.3654,-70.2698,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2852
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-03T20:36:49Z","2020-02-03T20:36:49Z_0_Species",41.3677,-70.2679,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5564
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-03T22:15:01Z","2020-02-03T22:15:01Z_0_Species",41.3565,-70.2689,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3904
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-03T23:41:37Z","2020-02-03T23:41:37Z_0_Species",41.3546,-70.2692,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4245
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T00:06:44Z","2020-02-04T00:06:44Z_0_Species",41.3555,-70.2692,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4347
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T00:10:56Z","2020-02-04T00:10:56Z_0_Species",41.3486,-70.2278,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",221
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T00:14:50Z","2020-02-04T00:14:50Z_0_Species",41.348,-70.2285,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",603
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T01:06:41Z","2020-02-04T01:06:41Z_0_Species",41.3455,-70.2289,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1346
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T01:27:18Z","2020-02-04T01:27:18Z_0_Species",41.3686,-70.2312,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",481
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T01:50:44Z","2020-02-04T01:50:44Z_0_Species",41.3687,-70.2311,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",994
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T01:50:44Z","2020-02-04T01:50:44Z_0_Species",41.3663,-70.2348,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1242
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T09:02:56Z","2020-02-04T09:02:56Z_0_Species",41.3629,-70.1155,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4677
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T09:07:50Z","2020-02-04T09:07:50Z_0_Species",41.3745,-70.115,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1502
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T10:32:56Z","2020-02-04T10:32:56Z_0_Species",41.3801,-70.1042,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",317
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T10:38:26Z","2020-02-04T10:38:26Z_0_Species",41.381,-70.1165,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7026
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T12:08:57Z","2020-02-04T12:08:57Z_0_Species",41.38,-70.1078,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7490
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T12:33:32Z","2020-02-04T12:33:32Z_0_Species",41.3828,-70.1289,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15126
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T13:15:13Z","2020-02-04T13:15:13Z_0_Species",41.3582,-70.1477,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5061
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T13:41:30Z","2020-02-04T13:41:30Z_0_Species",41.3583,-70.1476,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1807
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T14:15:49Z","2020-02-04T14:15:49Z_0_Species",41.3496,-70.1574,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2144
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T14:58:49Z","2020-02-04T14:58:49Z_0_Species",41.343,-70.1633,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2556
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T15:23:02Z","2020-02-04T15:23:02Z_0_Species",41.3532,-70.2052,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2420
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T15:48:43Z","2020-02-04T15:48:43Z_0_Species",41.3606,-70.2179,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1260
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T15:50:39Z","2020-02-04T15:50:39Z_0_Species",41.361,-70.2197,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",918
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T20:26:00Z","2020-02-04T20:26:00Z_0_Species",41.335,-70.3106,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",304
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T22:09:04Z","2020-02-04T22:09:04Z_0_Species",41.3117,-70.3247,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4212
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T23:28:34Z","2020-02-04T23:28:34Z_0_Species",41.3047,-70.3288,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6928
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-04T23:28:34Z","2020-02-04T23:28:34Z_0_Species",41.3031,-70.3156,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8462
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T00:01:02Z","2020-02-05T00:01:02Z_0_Species",41.2771,-70.3294,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4460
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T01:11:10Z","2020-02-05T01:11:10Z_0_Species",41.2457,-70.3453,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4592
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T01:47:47Z","2020-02-05T01:47:47Z_0_Species",41.2339,-70.3524,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4619
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T02:24:52Z","2020-02-05T02:24:52Z_0_Species",41.2269,-70.3569,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4132
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T03:12:40Z","2020-02-05T03:12:40Z_0_Species",41.2135,-70.359,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3424
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T03:24:01Z","2020-02-05T03:24:01Z_0_Species",41.221,-70.3407,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6699
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T11:50:28Z","2020-02-05T11:50:28Z_0_Species",41.1483,-70.3589,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7515
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T12:23:55Z","2020-02-05T12:23:55Z_0_Species",41.1231,-70.3849,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5930
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T13:22:51Z","2020-02-05T13:22:51Z_0_Species",41.1506,-70.4619,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",521
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T13:27:29Z","2020-02-05T13:27:29Z_0_Species",41.1502,-70.4642,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",731
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T13:58:45Z","2020-02-05T13:58:45Z_0_Species",41.1505,-70.4624,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7778
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T14:58:22Z","2020-02-05T14:58:22Z_0_Species",41.1514,-70.4822,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5236
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T21:30:26Z","2020-02-05T21:30:26Z_0_Species",41.0686,-70.5861,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4060
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-05T23:42:46Z","2020-02-05T23:42:46Z_0_Species",41.0596,-70.6199,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7013
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T00:24:30Z","2020-02-06T00:24:30Z_0_Species",41.0646,-70.599,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2990
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T01:29:41Z","2020-02-06T01:29:41Z_0_Species",41.0804,-70.6144,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5070
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T02:26:20Z","2020-02-06T02:26:20Z_0_Species",41.0844,-70.6217,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4558
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T08:38:44Z","2020-02-06T08:38:44Z_0_Species",41.0936,-70.6958,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7271
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T10:19:18Z","2020-02-06T10:19:18Z_0_Species",41.0686,-70.6286,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15100
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T12:02:47Z","2020-02-06T12:02:47Z_0_Species",41.071,-70.5814,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9496
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T13:03:49Z","2020-02-06T13:03:49Z_0_Species",41.0771,-70.5646,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9179
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T13:05:35Z","2020-02-06T13:05:35Z_0_Species",41.0537,-70.3848,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1110
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T13:33:01Z","2020-02-06T13:33:01Z_0_Species",41.0579,-70.3818,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7817
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T13:49:24Z","2020-02-06T13:49:24Z_0_Species",41.05,-70.382,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",11407
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T14:13:11Z","2020-02-06T14:13:11Z_0_Species",41.0501,-70.3874,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7505
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T14:44:37Z","2020-02-06T14:44:37Z_0_Species",41.0472,-70.3602,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4245
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T15:04:24Z","2020-02-06T15:04:24Z_0_Species",41.0469,-70.3608,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3246
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T15:31:23Z","2020-02-06T15:31:23Z_0_Species",41.0419,-70.3568,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1954
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T16:03:17Z","2020-02-06T16:03:17Z_0_Species",41.0349,-70.3263,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2466
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T21:40:18Z","2020-02-06T21:40:18Z_0_Species",41.0499,-70.3344,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1372
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T21:59:11Z","2020-02-06T21:59:11Z_0_Species",41.0518,-70.347,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",241
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T22:45:35Z","2020-02-06T22:45:35Z_0_Species",41.0534,-70.346,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7640
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T22:47:38Z","2020-02-06T22:47:38Z_0_Species",41.0477,-70.3361,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9629
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T23:36:48Z","2020-02-06T23:36:48Z_0_Species",41.0429,-70.3069,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3403
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-06T23:40:48Z","2020-02-06T23:40:48Z_0_Species",41.0512,-70.3266,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8195
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T00:26:46Z","2020-02-07T00:26:46Z_0_Species",41.0502,-70.3004,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1739
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T00:30:06Z","2020-02-07T00:30:06Z_0_Species",41.0527,-70.3114,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3350
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T00:49:17Z","2020-02-07T00:49:17Z_0_Species",41.0735,-70.3451,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",14405
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T01:14:45Z","2020-02-07T01:14:45Z_0_Species",41.0765,-70.34,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1163
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T01:19:02Z","2020-02-07T01:19:02Z_0_Species",41.0771,-70.3272,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2681
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T01:37:21Z","2020-02-07T01:37:21Z_0_Species",41.0731,-70.3159,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",30266
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T09:15:25Z","2020-02-07T09:15:25Z_0_Species",41.1502,-70.3522,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",618
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T11:48:23Z","2020-02-07T11:48:23Z_0_Species",41.1422,-70.3011,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3019
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T13:13:43Z","2020-02-07T13:13:43Z_0_Species",41.1443,-70.2905,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6347
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-07T13:45:12Z","2020-02-07T13:45:12Z_0_Species",41.146,-70.3077,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7271
